"mapping_rate","sequencing_depth","frip","frac_open","mt_content","uniq_frags","dup_level","batch","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","qc_exclude","is_cell_control","total_features_by_binary_exprs","log10_total_features_by_binary_exprs","total_binary_exprs","log10_total_binary_exprs","pct_binary_exprs_in_top_50_features","pct_binary_exprs_in_top_100_features","pct_binary_exprs_in_top_200_features","pct_binary_exprs_in_top_500_features","total_features","log10_total_features","pct_binary_exprs_top_50_features","pct_binary_exprs_top_100_features","pct_binary_exprs_top_200_features","pct_binary_exprs_top_500_features",".cluster_5","dpt_cardiac","dpt_endo","dpt_cl3","dpt_cl3_cl5","dpt_cl4"
"E9.5_CPC_p2_053",96.95,628842,0.617919,0.16942,0.009633,48011,0.916644,"E9.5",14597,4.16429335931446,59859,4.77713671250417,3.62351526086303,5.1788369334603,7.90691458260245,14.6394025961008,3.62351526086303,5.1788369334603,7.90691458260245,14.6394025961008,"pass",FALSE,14066,4.14820148745851,14066,4.14820148745851,0.355467083748045,0.71093416749609,1.42186833499218,3.55467083748045,14066,4.14820148745851,0.355467083748045,0.71093416749609,1.42186833499218,3.55467083748045,"1",1.31451956631053,NA,NA,NA,1.23758615282689
"E9.5_CPC_p2_222",97.13,544733,0.6337,0.178537,0.049892,39724,0.915712,"E9.5",15388,4.18721039965005,52958,4.72393977592971,9.90029834963556,11.1390158238604,13.3294308697458,18.7016125986631,9.90029834963556,11.1390158238604,13.3294308697458,18.7016125986631,"pass",FALSE,14638,4.16551141078555,14638,4.16551141078555,0.341576718130892,0.683153436261784,1.36630687252357,3.41576718130892,14638,4.16551141078555,0.341576718130892,0.683153436261784,1.36630687252357,3.41576718130892,"3",NA,NA,0.389627193457993,0.40246997304585,NA
"E9.5_CPC_p2_198",96.9,635786,0.539404,0.149654,0.062695,42115,0.921397,"E9.5",12894,4.11042134647396,48435,4.6851682705227,13.7978734386291,15.1605244141633,17.5451636213482,23.55321564984,13.7978734386291,15.1605244141633,17.5451636213482,23.55321564984,"pass",FALSE,12468,4.09583162493833,12468,4.09583162493833,0.40102662816811,0.802053256336221,1.60410651267244,4.0102662816811,12468,4.09583162493833,0.40102662816811,0.802053256336221,1.60410651267244,4.0102662816811,"1",1.11716421828513,NA,NA,NA,1.19872392272125
"E9.5_CPC_p2_219",97.15,1084767,0.673817,0.256519,0.023374,76965,0.921125,"E9.5",22108,4.34456909968846,106146,5.02590772434416,5.60548678235638,6.70774216644998,8.66259680063309,13.6104987470088,5.60548678235638,6.70774216644998,8.66259680063309,13.6104987470088,"pass",FALSE,21053,4.32333461859905,21053,4.32333461859905,0.237495843822733,0.474991687645466,0.949983375290932,2.37495843822733,21053,4.32333461859905,0.237495843822733,0.474991687645466,0.949983375290932,2.37495843822733,"3",NA,NA,0.689694604319155,0.641238081019438,NA
"E9.5_CPC_p2_033",96.83,467191,0.450798,0.110739,0.023813,32836,0.92168,"E9.5",9543,3.97973043066229,30300,4.48145696141701,8.10561056105611,10.042904290429,13.3597359735974,21.4455445544554,8.10561056105611,10.042904290429,13.3597359735974,21.4455445544554,"pass",FALSE,9236,3.96553094362286,9236,3.96553094362286,0.5413598960589,1.0827197921178,2.1654395842356,5.413598960589,9236,3.96553094362286,0.5413598960589,1.0827197921178,2.1654395842356,5.413598960589,"5",NA,2.90820036326701,NA,1.0025846567023,NA
"E9.5_CPC_p2_075",95.64,504679,0.658847,0.170058,0.047011,40280,0.905386,"E9.5",14656,4.16604508785123,55677,4.74568362666422,11.453562512348,12.7970257018158,15.0995922912513,20.7769815184008,11.453562512348,12.7970257018158,15.0995922912513,20.7769815184008,"pass",FALSE,14034,4.14721241697046,14034,4.14721241697046,0.356277611514892,0.712555223029785,1.42511044605957,3.56277611514892,14034,4.14721241697046,0.356277611514892,0.712555223029785,1.42511044605957,3.56277611514892,"3",NA,NA,0.55567494945542,0.557064781045789,NA
"E9.5_CPC_p2_126",97.27,1342025,0.635887,0.306164,0.026655,97827,0.918462,"E9.5",26387,4.42140647540842,127783,5.10647647865242,5.7949805529687,6.75598475540565,8.47843609869857,12.8780823740247,5.7949805529687,6.75598475540565,8.47843609869857,12.8780823740247,"pass",FALSE,25075,4.39925826116692,25075,4.39925826116692,0.199401794616152,0.398803589232303,0.797607178464606,1.99401794616152,25075,4.39925826116692,0.199401794616152,0.398803589232303,0.797607178464606,1.99401794616152,"2",0.110866188277707,0.0985612046177216,0.0700576088918128,0.0587866220440883,0.105087969948736
"E9.5_CPC_p2_249",96.97,500149,0.658465,0.173387,0.019354,35670,0.92099,"E9.5",14942,4.17443779645205,47869,4.68006342748195,5.237209885312,6.54494558064718,8.86377405001149,14.6211535649376,5.237209885312,6.54494558064718,8.86377405001149,14.6211535649376,"pass",FALSE,14322,4.15603399192362,14322,4.15603399192362,0.349113252339059,0.698226504678118,1.39645300935624,3.49113252339059,14322,4.15603399192362,0.349113252339059,0.698226504678118,1.39645300935624,3.49113252339059,"2",0.382069716948804,0.257925325578563,0.199584764876499,0.226402487370718,0.558557295919194
"E9.5_CPC_p2_352",97.16,313067,0.583839,0.119519,0.050816,23311,0.913903,"E9.5",10301,4.01292154554456,28656,4.45723072368727,11.2890843104411,12.7652149637074,15.501116694584,21.8523171412619,11.2890843104411,12.7652149637074,15.501116694584,21.8523171412619,"pass",FALSE,9904,3.99585447987457,9904,3.99585447987457,0.504846526655897,1.00969305331179,2.01938610662359,5.04846526655897,9904,3.99585447987457,0.504846526655897,1.00969305331179,2.01938610662359,5.04846526655897,"3",NA,NA,0.52484893009041,0.523541774420191,NA
"E9.5_CPC_p2_055",97.76,519219,0.639351,0.170197,0.042714,36979,0.918982,"E9.5",14666,4.1663412919835,49367,4.69344553340633,8.11878380294529,9.38886300565155,11.6596106710961,17.3152105657626,8.11878380294529,9.38886300565155,11.6596106710961,17.3152105657626,"pass",FALSE,14093,4.14903426716125,14093,4.14903426716125,0.354786064003406,0.709572128006812,1.41914425601362,3.54786064003406,14093,4.14903426716125,0.354786064003406,0.709572128006812,1.41914425601362,3.54786064003406,"3",NA,NA,0.586196550603309,0.569196650023663,NA
"E9.5_CPC_p2_329",95.72,1206620,0.402639,0.196991,0.004876,90215,0.916772,"E9.5",16975,4.22983536655727,72936,4.86294789621056,3.98705714599101,5.40885159591971,7.86031589338598,13.9629264012285,3.98705714599101,5.40885159591971,7.86031589338598,13.9629264012285,"pass",FALSE,16338,4.2132254727734,16338,4.2132254727734,0.30603501040519,0.612070020810381,1.22414004162076,3.0603501040519,16338,4.2132254727734,0.30603501040519,0.612070020810381,1.22414004162076,3.0603501040519,"5",NA,3.31562327685376,NA,1.45402168104379,NA
"E9.5_CPC_p2_097",97.27,1381615,0.581276,0.305688,0.008423,113491,0.910759,"E9.5",26343,4.42068171770385,132963,5.12373407166113,3.02339748651881,4.01389860337086,5.76852207004956,10.2502199860111,3.02339748651881,4.01389860337086,5.76852207004956,10.2502199860111,"pass",FALSE,24941,4.39693127488986,24941,4.39693127488986,0.20047311655507,0.40094623311014,0.80189246622028,2.0047311655507,24941,4.39693127488986,0.20047311655507,0.40094623311014,0.80189246622028,2.0047311655507,"1",1.54517151157254,NA,NA,NA,1.35965158592086
"E9.5_CPC_p2_279",96.86,703011,0.718349,0.210922,0.034768,52026,0.915567,"E9.5",18177,4.25954609908702,77347,4.88844908855648,6.76561469740261,8.03392503910947,10.2292267314828,15.8066893350744,6.76561469740261,8.03392503910947,10.2292267314828,15.8066893350744,"pass",FALSE,17551,4.24432661023064,17551,4.24432661023064,0.284884052190758,0.569768104381517,1.13953620876303,2.84884052190758,17551,4.24432661023064,0.284884052190758,0.569768104381517,1.13953620876303,2.84884052190758,"1",1.53577260435481,NA,NA,NA,1.3418876891769
"E9.5_CPC_p2_124",97.07,1093968,0.53931,0.235698,0.040486,81172,0.915288,"E9.5",20314,4.30781682666243,91181,4.95990911385232,9.47894846514076,10.6019894495564,12.5727947708404,17.557385858896,9.47894846514076,10.6019894495564,12.5727947708404,17.557385858896,"pass",FALSE,19322,4.28607455387557,19322,4.28607455387557,0.2587723838112,0.517544767622399,1.0350895352448,2.587723838112,19322,4.28607455387557,0.2587723838112,0.517544767622399,1.0350895352448,2.587723838112,"1",1.46938339971027,NA,NA,NA,1.29064047340888
"E9.5_CPC_p2_266",96.68,960477,0.536789,0.236278,0.024854,68466,0.919149,"E9.5",20359,4.30877777366472,75329,4.87696796743259,6.75038829667193,7.78850110847084,9.63506750388297,14.3702956364747,6.75038829667193,7.78850110847084,9.63506750388297,14.3702956364747,"pass",FALSE,19354,4.28679317565497,19354,4.28679317565497,0.258344528262891,0.516689056525783,1.03337811305157,2.58344528262891,19354,4.28679317565497,0.258344528262891,0.516689056525783,1.03337811305157,2.58344528262891,"3",NA,NA,0.501147563086845,0.531552674478324,NA
"E9.5_CPC_p2_003",96.52,1305019,0.630181,0.269324,0.017779,89390,0.92391,"E9.5",23205,4.36560028790801,114609,5.05922251252969,4.92282456002583,5.97597047352302,7.79956198902355,12.5408999293249,4.92282456002583,5.97597047352302,7.79956198902355,12.5408999293249,"pass",FALSE,22116,4.34472621793986,22116,4.34472621793986,0.226080665581479,0.452161331162959,0.904322662325918,2.26080665581479,22116,4.34472621793986,0.226080665581479,0.452161331162959,0.904322662325918,2.26080665581479,"1",1.5990039815823,NA,NA,NA,1.38792008095872
"E9.5_CPC_p2_106",96.64,719481,0.642276,0.203406,0.019156,51460,0.920332,"E9.5",17528,4.24375714102993,67356,4.82838273596695,5.71589761862343,6.89025476572243,8.95094720589108,14.1650335530613,5.71589761862343,6.89025476572243,8.95094720589108,14.1650335530613,"pass",FALSE,16796,4.22523172221465,16796,4.22523172221465,0.297689926172898,0.595379852345797,1.19075970469159,2.97689926172898,16796,4.22523172221465,0.297689926172898,0.595379852345797,1.19075970469159,2.97689926172898,"3",NA,NA,0.603877140408772,0.589769381190955,NA
"E9.5_CPC_p2_364",97.04,922488,0.67654,0.257679,0.01763,69930,0.916045,"E9.5",22205,4.34647033547876,96261,4.98345488061103,4.44728394676972,5.56092290751187,7.51498530038126,12.435981342392,4.44728394676972,5.56092290751187,7.51498530038126,12.435981342392,"pass",FALSE,21370,4.32982484431292,21370,4.32982484431292,0.233972859148339,0.467945718296678,0.935891436593355,2.33972859148339,21370,4.32982484431292,0.233972859148339,0.467945718296678,0.935891436593355,2.33972859148339,"2",0.320520035347082,0.210688143630061,0.156662767895728,0.164120605204552,0.401063070687228
"E9.5_CPC_p2_196",96.96,1477519,0.649316,0.293695,0.027149,100477,0.92324,"E9.5",25307,4.40325782578711,134015,5.12715665132671,6.14408834831922,7.12905271797933,8.90273476849606,13.4149162407193,6.14408834831922,7.12905271797933,8.90273476849606,13.4149162407193,"pass",FALSE,23912,4.3786340638496,23912,4.3786340638496,0.209100033456005,0.418200066912011,0.836400133824021,2.09100033456005,23912,4.3786340638496,0.209100033456005,0.418200066912011,0.836400133824021,2.09100033456005,"1",1.6104025796099,NA,NA,NA,1.40652504724042
"E9.5_CPC_p2_014",97.46,837622,0.553591,0.200216,0.050342,59177,0.918612,"E9.5",17258,4.23701562874516,68978,4.8387168940379,10.7309576966569,12.0009278320624,14.1842326538896,19.6236481196903,10.7309576966569,12.0009278320624,14.1842326538896,19.6236481196903,"pass",FALSE,16502,4.21756289966943,16502,4.21756289966943,0.302993576536177,0.605987153072355,1.21197430614471,3.02993576536177,16502,4.21756289966943,0.302993576536177,0.605987153072355,1.21197430614471,3.02993576536177,"1",1.37043252453013,NA,NA,NA,1.19958017164567
"E9.5_CPC_p2_149",97.23,340549,0.745597,0.148703,0.028577,27636,0.908856,"E9.5",12812,4.10765082614649,42376,4.62713020840209,5.73201812346611,7.17623182933736,9.69180668302813,16.0161412120068,5.73201812346611,7.17623182933736,9.69180668302813,16.0161412120068,"pass",FALSE,12493,4.09670150161,12493,4.09670150161,0.400224125510286,0.800448251020571,1.60089650204114,4.00224125510286,12493,4.09670150161,0.400224125510286,0.800448251020571,1.60089650204114,4.00224125510286,"3",NA,NA,0.550960317771643,0.535560155496966,NA
"E9.5_CPC_p2_322",96.13,763663,0.600406,0.186621,0.040233,56775,0.913699,"E9.5",16081,4.20634005778007,70983,4.85116046851088,9.42901821562909,10.8166744150008,13.2228843525915,19.2637673809222,9.42901821562909,10.8166744150008,13.2228843525915,19.2637673809222,"pass",FALSE,15510,4.19063979784468,15510,4.19063979784468,0.322372662798195,0.644745325596389,1.28949065119278,3.22372662798195,15510,4.19063979784468,0.322372662798195,0.644745325596389,1.28949065119278,3.22372662798195,"1",1.42491794970645,NA,NA,NA,1.29041688380831
"E9.5_CPC_p2_277",96.82,1518056,0.618313,0.288788,0.036205,104299,0.920943,"E9.5",24887,4.39598999810065,133769,5.12635872706927,7.48678692372672,8.46907728995507,10.2228468479244,14.7747235906675,7.48678692372672,8.46907728995507,10.2228468479244,14.7747235906675,"pass",FALSE,23648,4.37381278128255,23648,4.37381278128255,0.211434370771313,0.422868741542625,0.84573748308525,2.11434370771313,23648,4.37381278128255,0.211434370771313,0.422868741542625,0.84573748308525,2.11434370771313,"3",NA,NA,0.665056081872882,0.626139650481972,NA
"E9.5_CPC_p2_194",97.13,319624,0.631182,0.115065,0.054402,22353,0.91837,"E9.5",9919,3.99651167215418,29821,4.47453676587209,11.3443546494081,12.9170718621106,15.599745146038,22.2728949398075,11.3443546494081,12.9170718621106,15.599745146038,22.2728949398075,"pass",FALSE,9547,3.97991241033472,9547,3.97991241033472,0.523724730281764,1.04744946056353,2.09489892112706,5.23724730281764,9547,3.97991241033472,0.523724730281764,1.04744946056353,2.09489892112706,5.23724730281764,"3",NA,NA,0.52164514401821,0.549348842928613,NA
"E9.5_CPC_p2_042",95.61,385698,0.680336,0.130956,0.056368,27555,0.914352,"E9.5",11286,4.05257852504466,39700,4.59880144603295,12.463476070529,14.0680100755668,16.8010075566751,23.2871536523929,12.463476070529,14.0680100755668,16.8010075566751,23.2871536523929,"pass",FALSE,10923,4.0383816914677,10923,4.0383816914677,0.457749702462693,0.915499404925387,1.83099880985077,4.57749702462693,10923,4.0383816914677,0.457749702462693,0.915499404925387,1.83099880985077,4.57749702462693,"3",NA,NA,0.545101603465811,0.544709329043317,NA
"E9.5_CPC_p2_164",96.96,355466,0.625461,0.154561,0.04351,29809,0.903652,"E9.5",13319,4.12450422483428,38965,4.59068582619073,10.0911074040806,11.3768766842038,13.5814192223791,19.0889259591941,10.0911074040806,11.3768766842038,13.5814192223791,19.0889259591941,"pass",FALSE,12737,4.10510124454964,12737,4.10510124454964,0.392557117060532,0.785114234121065,1.57022846824213,3.92557117060532,12737,4.10510124454964,0.392557117060532,0.785114234121065,1.57022846824213,3.92557117060532,"2",0.471599908176196,0.303492101514579,0.180983877127625,0.218715316392926,0.593551469943928
"E9.5_CPC_p2_268",96.06,331126,0.539256,0.111539,0.040524,24955,0.912262,"E9.5",9610,3.98276857725101,28034,4.44770056043451,10.8297067846187,12.5704501676536,15.4562317186274,22.4655775130199,10.8297067846187,12.5704501676536,15.4562317186274,22.4655775130199,"pass",FALSE,9300,3.96852964437484,9300,3.96852964437484,0.537634408602151,1.0752688172043,2.1505376344086,5.37634408602151,9300,3.96852964437484,0.537634408602151,1.0752688172043,2.1505376344086,5.37634408602151,"5",NA,2.37170135298071,NA,0.743503408361776,NA
"E9.5_CPC_p2_258",97.13,574807,0.612524,0.164989,0.029623,43011,0.916137,"E9.5",14220,4.15293013642273,54268,4.73455181902773,6.89356526866662,8.31797744527162,10.8185302572418,16.9786983120808,6.89356526866662,8.31797744527162,10.8185302572418,16.9786983120808,"pass",FALSE,13684,4.13624480174614,13684,4.13624480174614,0.365390236772873,0.730780473545747,1.46156094709149,3.65390236772873,13684,4.13624480174614,0.365390236772873,0.730780473545747,1.46156094709149,3.65390236772873,"1",1.09543034748176,NA,NA,NA,1.17172523811735
"E9.5_CPC_p2_272",96.29,514563,0.58822,0.149214,0.008514,39010,0.915999,"E9.5",12859,4.1092409685882,46242,4.66504600104359,4.38562345919294,6.10916482851088,9.11076510531552,16.3141732624021,4.38562345919294,6.10916482851088,9.11076510531552,16.3141732624021,"pass",FALSE,12451,4.09523911201048,12451,4.09523911201048,0.401574170749337,0.803148341498675,1.60629668299735,4.01574170749337,12451,4.09523911201048,0.401574170749337,0.803148341498675,1.60629668299735,4.01574170749337,"1",1.17294920818099,NA,NA,NA,1.19623537122201
"E9.5_CPC_p2_383",96.03,440063,0.575593,0.10785,0.034863,31255,0.918111,"E9.5",9292,3.96815593714997,37230,4.57090470123718,9.38490464679022,11.2275047005103,14.4453397797475,22.4523233951115,9.38490464679022,11.2275047005103,14.4453397797475,22.4523233951115,"pass",FALSE,9019,3.95520653754194,9019,3.95520653754194,0.554385186827808,1.10877037365562,2.21754074731123,5.54385186827808,9019,3.95520653754194,0.554385186827808,1.10877037365562,2.21754074731123,5.54385186827808,"4",NA,NA,NA,NA,1.70190103416617
"E9.5_CPC_p2_218",96.85,562698,0.634175,0.159955,0.066678,38731,0.917651,"E9.5",13786,4.13946977558943,52610,4.7210765566984,12.5014255844896,13.8661851359057,16.2174491541532,22.1060634860293,12.5014255844896,13.8661851359057,16.2174491541532,22.1060634860293,"pass",FALSE,13280,4.12323077669851,13280,4.12323077669851,0.376506024096386,0.753012048192771,1.50602409638554,3.76506024096386,13280,4.12323077669851,0.376506024096386,0.753012048192771,1.50602409638554,3.76506024096386,"3",NA,NA,0.563260472023675,0.549258007492655,NA
"E9.5_CPC_p2_373",96.17,648642,0.595946,0.171206,0.036246,46638,0.917452,"E9.5",14751,4.16885090370955,57603,4.76045264171508,8.79641685328889,10.2112737183827,12.7232956616843,18.7924240056941,8.79641685328889,10.2112737183827,12.7232956616843,18.7924240056941,"pass",FALSE,14105,4.14940387950858,14105,4.14940387950858,0.354484225451967,0.708968450903935,1.41793690180787,3.54484225451967,14105,4.14940387950858,0.354484225451967,0.708968450903935,1.41793690180787,3.54484225451967,"5",NA,3.6689178624213,NA,2.02635493255013,NA
"E9.5_CPC_p2_072",96.51,502463,0.469747,0.131188,0.061882,36141,0.914089,"E9.5",11306,4.05334739216927,36175,4.55842054500128,16.0248790601244,17.4457498272287,19.9336558396683,25.9930891499654,16.0248790601244,17.4457498272287,19.9336558396683,25.9930891499654,"pass",FALSE,10939,4.03901732199741,10939,4.03901732199741,0.457080171862145,0.914160343724289,1.82832068744858,4.57080171862145,10939,4.03901732199741,0.457080171862145,0.914160343724289,1.82832068744858,4.57080171862145,"3",NA,NA,0.358917568366991,0.424909094666596,NA
"E9.5_CPC_p2_304",97.6,827913,0.635872,0.226349,0.030962,64473,0.913085,"E9.5",19505,4.29016821987977,84582,4.92728308469289,6.675179116124,7.96150481189851,10.1995696483885,15.7421200728287,6.675179116124,7.96150481189851,10.1995696483885,15.7421200728287,"pass",FALSE,18766,4.27339485399714,18766,4.27339485399714,0.266439305126292,0.532878610252585,1.06575722050517,2.66439305126292,18766,4.27339485399714,0.266439305126292,0.532878610252585,1.06575722050517,2.66439305126292,"2",0.324518677718845,0.194539278897594,0.155285361095807,0.171945330961617,0.461982177312453
"E9.5_CPC_p2_372",97.24,815528,0.595793,0.234677,0.017509,60154,0.918835,"E9.5",20223,4.30586705660229,72900,4.86273348567742,4.67764060356653,5.80384087791495,7.80384087791495,12.7846364883402,4.67764060356653,5.80384087791495,7.80384087791495,12.7846364883402,"pass",FALSE,19320,4.28602960050819,19320,4.28602960050819,0.25879917184265,0.5175983436853,1.0351966873706,2.5879917184265,19320,4.28602960050819,0.25879917184265,0.5175983436853,1.0351966873706,2.5879917184265,"3",NA,NA,0.594110167117666,0.569170713069728,NA
